ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-512568,Source2,2,2022-09-08 11:12:37,2022-09-08 11:57:18,34.308006,-81.00014499999997,,,0.0,Crash on I-77 Northbound at Exit 34 SC-34.,I-77 S,Ridgeway,Fairfield,SC,29130,US,US/Eastern,KFDW,2022-09-08 11:15:00,70.0,70.0,94.0,29.29,10.0,NE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512569,Source2,1,2022-09-08 09:38:02,2022-09-08 10:07:54,42.280411,-71.082481,,,0.0,Crash on MA-203 Morton St at Corbet St.,Morton St,Mattapan,Suffolk,MA,02126-2621,US,US/Eastern,KMQE,2022-09-08 09:53:00,70.0,70.0,68.0,29.9,10.0,NE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-512570,Source2,1,2022-09-08 08:40:12,2022-09-08 09:09:53,37.707088,-120.976532,,,0.0,Lane blocked due to crash on Coffee Rd at Vella Way.,Vella Way,Modesto,Stanislaus,CA,95357-0828,US,US/Pacific,KMOD,2022-09-08 08:53:00,82.0,82.0,27.0,29.69,10.0,NNE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512572,Source3,1,2022-09-08 08:08:15,2022-09-08 09:11:30,38.563911,-121.350067,,,0.0,Crash on Mayhew Rd at Tech Center Dr.,Mayhew Rd,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,2022-09-08 08:10:00,81.0,81.0,32.0,29.69,10.0,NW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512573,Source2,2,2022-09-08 08:09:54,2022-09-08 09:08:25,47.696751,-117.175453,,,0.0,Right hand shoulder blocked due to crash on WA-290 Trent Ave Westbound at Flora Rd.,E Trent Ave,Spokane Valley,Spokane,WA,99216-1561,US,US/Pacific,KSFF,2022-09-08 07:53:00,55.0,55.0,45.0,28.04,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512574,Source2,3,2022-09-08 11:22:14,2022-09-08 12:06:18,39.946457,-82.94358100000002,,,0.0,Right lane blocked due to crash on I-70 Eastbound between Exit 103 US-33 Livingston Ave and Exits 103A 103B Alum Creek Dr.,East Fwy E,Columbus,Franklin,OH,43209,US,US/Eastern,KCMH,2022-09-08 11:51:00,75.0,75.0,66.0,29.13,10.0,ENE,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512575,Source2,1,2022-09-08 07:48:41,2022-09-08 08:18:27,38.466991,-122.816101,,,0.0,Lane blocked due to crash on Olivet Rd at Piner Rd.,Piner Rd,Santa Rosa,Sonoma,CA,95401-3858,US,US/Pacific,KSTS,2022-09-08 07:53:00,63.0,63.0,75.0,29.69,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512576,Source2,1,2022-09-08 08:07:01,2022-09-08 09:08:00,34.289951,-119.15586100000002,,,0.0,Left hand shoulder blocked due to crash on CA-126 Westbound after Exit 5 CA-118 Wells Rd.,CA-126 W,Ventura,Ventura,CA,93004,US,US/Pacific,KOXR,2022-09-08 07:51:00,71.0,71.0,87.0,29.79,7.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512579,Source2,2,2022-09-08 10:38:38,2022-09-08 11:08:12,34.774746,-86.957092,,,0.0,Lane blocked due to crash on US-31 both ways at Sanderfer Rd.,US Highway 31 S,Athens,Limestone,AL,35611,US,US/Central,KDCU,2022-09-08 10:53:00,79.0,79.0,60.0,29.29,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512580,Source2,3,2022-09-08 10:09:55,2022-09-08 11:10:14,38.934292,-94.686172,,,0.0,Two lanes blocked due to crash on I-435 Eastbound after Exits 80 81 82 US-69.,I-435 E,Overland Park,Johnson,KS,66210,US,US/Central,KOJC,2022-09-08 09:53:00,74.0,74.0,71.0,28.86,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512581,Source2,3,2022-09-08 07:56:49,2022-09-08 09:11:08,33.916531,-118.370331,,,0.0,#1 lane blocked due to crash on I-405 Southbound at Exit 44 El Segundo Blvd.,I-405,Hawthorne,Los Angeles,CA,90250,US,US/Pacific,KHHR,2022-09-08 07:53:00,76.0,76.0,76.0,29.79,9.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512582,Source2,2,2022-09-08 11:40:11,2022-09-08 12:09:57,33.121799,-80.275726,,,0.0,Crash on I-26 Westbound at Exit 189 Volvo Cars Dr.,I-26 W,Ridgeville,Berkeley,SC,29472,US,US/Eastern,KDYB,2022-09-08 11:35:00,81.0,81.0,79.0,29.79,10.0,NNE,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512583,Source2,1,2022-09-08 11:25:10,2022-09-08 12:09:58,35.035954,-81.972153,,,0.0,Crash on SC-9 Eastbound at Valley Falls Rd.,Boiling Springs Rd,Boiling Springs,Spartanburg,SC,29316-6003,US,US/Eastern,KSPA,2022-09-08 11:15:00,77.0,77.0,61.0,29.07,10.0,E,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512584,Source2,3,2022-09-08 08:12:06,2022-09-08 09:14:30,37.96993300000001,-122.320679,,,0.0,Two lanes blocked due to crash on I-80 Westbound at Exit 19A El Portal Dr.,I-80,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,2022-09-08 07:53:00,72.0,72.0,66.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512585,Source3,1,2022-09-08 08:28:42,2022-09-08 09:16:01,38.6558,-121.308296,,,0.0,#1 lane blocked due to crash on Dewey Dr Northbound at St James Dr.,Dewey Dr,Fair Oaks,Sacramento,CA,95628-4246,US,US/Pacific,KMHR,2022-09-08 08:30:00,81.0,81.0,32.0,29.68,10.0,NNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512586,Source2,1,2022-09-08 08:45:28,2022-09-08 09:14:36,39.752441,-121.991409,,,0.0,Crash on CA-32 near Gianella Rd.,CA-32,Chico,Butte,CA,95973,US,US/Pacific,KCIC,2022-09-08 08:53:00,84.0,84.0,30.0,29.59,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512587,Source2,2,2022-09-08 11:09:05,2022-09-08 12:08:36,33.975803000000006,-80.95491,,,0.0,Crash on I-77 Northbound at Exit 9 SC-262 Leesburg Rd.,I-77,Columbia,Richland,SC,29209,US,US/Eastern,KCUB,2022-09-08 10:53:00,74.0,74.0,87.0,29.71,10.0,VAR,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512588,Source2,1,2022-09-08 11:39:47,2022-09-08 12:09:33,34.68972,-82.827065,,,0.0,Crash on US-76 Anderson Hwy at US-123 Tiger Blvd.,Anderson Hwy,Clemson,Pickens,SC,29631,US,US/Eastern,KCEU,2022-09-08 11:54:00,79.0,79.0,62.0,28.97,10.0,ENE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512589,Source2,1,2022-09-08 11:24:23,2022-09-08 12:09:06,34.914188,-82.10717,,,0.0,Crash on SC-290 Main St at I-85 Exit 63.,I-85 S,Duncan,Spartanburg,SC,29334,US,US/Eastern,KGSP,2022-09-08 11:53:00,77.0,77.0,62.0,28.9,10.0,ENE,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512590,Source2,3,2022-09-08 10:36:11,2022-09-08 11:19:49,29.794537,-95.450356,,,0.0,Three lanes blocked and left hand shoulder blocked due to crash on I-610 Loop Fwy Southbound at Hempstead Rd.,W Loop Fwy N,Houston,Harris,TX,77092,US,US/Central,KMCJ,2022-09-08 10:53:00,86.0,86.0,53.0,29.83,10.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512591,Source2,3,2022-09-08 09:50:56,2022-09-08 10:18:52,36.08556,-86.762962,,,0.8100000023841858,Entry ramp to I-65 Northbound from Harding Pl Southbound closed due to stalled vehicle.,I-65 N,Nashville,Davidson,TN,37204,US,US/Central,KBNA,2022-09-08 09:53:00,77.0,77.0,48.0,29.33,10.0,NE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512592,Source3,2,2022-09-08 06:24:15,2022-09-08 08:56:27,42.054951,-124.273361,,,0.0,Lane blocked due to crash on US-101 Oregon Coast Hwy Northbound at Bank Chetco River Rd.,Oregon Coast Hwy,Brookings,Curry,OR,97415,US,US/Pacific,KBOK,2022-09-08 05:56:00,81.0,81.0,15.0,29.5,10.0,NNE,13.0,0.0,Fair,False,False,True,True,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-512593,Source2,2,2022-09-08 08:13:09,2022-09-08 09:15:50,37.636799,-122.439667,,,0.5600000023841858,Exit ramp from I-280 Northbound at Exit 44 to Avalon Dr lane blocked due to crash.,I-280,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,2022-09-08 07:56:00,69.0,69.0,70.0,29.83,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512594,Source2,1,2022-09-08 09:08:46,2022-09-08 09:38:27,38.49614,-121.434441,,,0.0,Crash on Florin Rd at Florin Mall Dr.,Florin Mall Dr,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2022-09-08 08:53:00,82.0,82.0,35.0,29.78,10.0,NW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512598,Source2,2,2022-09-08 12:07:44,2022-09-08 12:52:50,26.010441,-80.18956800000002,,,0.0,Right lane blocked due to crash on FL-820 Hollywood Blvd Eastbound at 46th Ave.,S 46th Ave,Hollywood,Broward,FL,33021,US,US/Eastern,KFLL,2022-09-08 11:53:00,89.0,89.0,61.0,29.79,10.0,SSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512599,Source2,2,2022-09-08 10:31:56,2022-09-08 11:17:37,32.54966,-86.288162,,,0.0,Lane blocked due to crash on AL-14 both ways at Fitzpatrick Rd.,Elmore Rd,Wetumpka,Elmore,AL,36025-1602,US,US/Central,KMXF,2022-09-08 10:56:00,82.0,82.0,58.0,29.64,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512600,Source2,3,2022-09-08 12:36:20,2022-09-08 13:05:45,27.741423,-82.676315,,,0.0,Right lane blocked due to crash on I-275 Northbound at Exit 18 26th Ave.,I-275,St Petersburg,Pinellas,FL,33712,US,US/Eastern,KSPG,2022-09-08 12:34:00,75.0,75.0,96.0,29.77,8.0,WNW,10.0,0.22,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-512601,Source2,3,2022-09-08 07:57:41,2022-09-08 08:26:36,30.32156,-97.705994,,,0.0,Lane blocked and shoulder blocked due to crash on I-35 Southbound at Exit 238 / Us-290.,US-290 E,Austin,Travis,TX,78723,US,US/Central,KATT,2022-09-08 07:51:00,72.0,72.0,93.0,29.2,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512602,Source2,1,2022-09-08 07:41:25,2022-09-08 08:10:58,34.206348,-119.159691,,,0.0,Crash on Rose Ave at Camino Del Sol.,N Rose Ave,Oxnard,Ventura,CA,93030,US,US/Pacific,KOXR,2022-09-08 07:51:00,71.0,71.0,87.0,29.79,7.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512603,Source2,1,2022-09-08 06:10:21,2022-09-08 06:39:48,35.74662,-119.243675,,,0.0,Crash on CA-99 at Exit 54 Woollomes Ave.,CA-99,Delano,Kern,CA,93215,US,US/Pacific,KPTV,2022-09-08 05:56:00,75.0,75.0,46.0,29.39,10.0,SE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-512604,Source2,1,2022-09-08 08:40:09,2022-09-08 09:09:47,30.202641,-92.063583,,,0.0,Crash on Downing St at Congress St.,W Congress St,Lafayette,Lafayette,LA,70506-5209,US,US/Central,KLFT,2022-09-08 08:48:00,73.0,73.0,88.0,29.82,10.0,NNE,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512605,Source3,1,2022-09-08 07:03:30,2022-09-08 07:33:14,37.169411,-119.756401,,,0.0,Crash on Yosemite Springs Pkwy at Revis Rd.,Revis Rd,Coarsegold,Madera,CA,93614-9575,US,US/Pacific,KMAE,2022-09-08 06:53:00,70.0,70.0,46.0,29.55,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512606,Source2,1,2022-09-08 06:46:36,2022-09-08 07:32:49,39.17205,-120.139648,,,0.0,Crash on CA-28 at Grove St.,Grove St,Tahoe City,Placer,CA,96145,US,US/Pacific,KTRK,2022-09-08 06:45:00,46.0,46.0,76.0,24.39,9.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512607,Source2,1,2022-09-08 09:38:01,2022-09-08 10:05:28,30.512859,-91.11235,,,0.0,Crash on Dalark Dr at Oak Apple Ave.,Dalark Dr,Baton Rouge,East Baton Rouge,LA,70812-1308,US,US/Central,KBTR,2022-09-08 09:53:00,79.0,79.0,77.0,29.79,10.0,NE,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512608,Source2,2,2022-09-08 08:44:15,2022-09-08 09:13:27,30.578051,-87.328438,,,0.0,Lane blocked due to crash on CR-297A Westbound at Kingsfield Rd.,W Kingsfield Rd,Cantonment,Escambia,FL,32533-9617,US,US/Central,KPNS,2022-09-08 08:53:00,78.0,78.0,76.0,29.69,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512609,Source2,3,2022-09-08 09:54:20,2022-09-08 10:21:01,36.205391,-86.775261,,,0.3899999856948853,Entry ramp to I-65 Westbound from W Trinity Ln Southbound closed due to multi-vehicle crash.,I-24 W,Nashville,Davidson,TN,37207,US,US/Central,KBNA,2022-09-08 09:53:00,77.0,77.0,48.0,29.33,10.0,NE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512610,Source2,1,2022-09-08 11:02:27,2022-09-08 12:02:11,32.99725,-80.21719399999998,,,0.0,Crash on US-17-ALT Boone Hill Rd at Tupperway Dr.,Boone Hill Rd,Summerville,Dorchester,SC,29483,US,US/Eastern,KDYB,2022-09-08 10:55:00,79.0,79.0,83.0,29.79,10.0,NNE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512611,Source3,1,2022-09-08 06:25:27,2022-09-08 07:10:31,40.311172,-123.907745,,,0.0,Crash on US-101 Southbound after Newton Rd.,US-101,Myers Flat,Humboldt,CA,95554,US,US/Pacific,KO87,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-512612,Source2,1,2022-09-08 07:58:38,2022-09-08 08:29:00,37.72994600000001,-122.439507,,,0.0,Right hand shoulder blocked due to crash on I-280 Northbound at Geneva Ave.,I-280 N,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2022-09-08 07:56:00,69.0,69.0,70.0,29.83,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512613,Source2,2,2022-09-08 07:59:18,2022-09-08 08:28:57,38.552673,-121.694534,,,0.0,Crash on I-80 Eastbound at Exit 75 Mace Blvd.,Mace Blvd,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2022-09-08 13:15:00,104.0,104.0,15.0,29.66,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512614,Source3,1,2022-09-08 06:52:42,2022-09-08 07:38:38,38.662155,-121.751831,,,0.0,Crash on CA-113 Northbound at Exit 36 Gibson Rd.,CA-113,Woodland,Yolo,CA,95776,US,US/Pacific,KSMF,2022-09-08 06:53:00,71.0,71.0,49.0,29.76,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512615,Source2,1,2022-09-08 10:01:10,2022-09-08 10:30:55,35.097149,-81.98181899999999,,,0.0,Crash on Rainbow Lake Rd at Riveroak Rd.,Rainbow Lake Rd,Chesnee,Spartanburg,SC,29323-9615,US,US/Eastern,KEHO,2022-09-08 09:55:00,74.0,74.0,74.0,29.03,10.0,ENE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512616,Source2,3,2022-09-08 10:34:49,2022-09-08 11:02:55,36.059612,-79.686424,,,3.5,Left lane closed due to crash on I-785 Southbound from Exit 18 / US-70 Burlington Rd to Exit 21.,I-785,Greensboro,Guilford,NC,27405,US,US/Eastern,KGSO,2022-09-08 10:14:00,71.0,71.0,84.0,28.95,10.0,ENE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512617,Source2,1,2022-09-08 10:21:54,2022-09-08 11:06:41,33.780231,-78.771294,,,0.0,Crash on Kings Rd at Lands End Blvd.,Kings Rd,Myrtle Beach,Horry,SC,29572-6030,US,US/Eastern,KCRE,2022-09-08 10:37:00,75.0,75.0,84.0,29.82,10.0,NNE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512618,Source2,2,2022-09-08 10:59:45,2022-09-08 11:59:02,34.576859000000006,-82.62287099999998,,,0.0,Lane blocked due to crash on SC-81 Greenville St at Crestview Rd.,N Highway 81,Anderson,Anderson,SC,29621,US,US/Eastern,KAND,2022-09-08 10:56:00,78.0,78.0,64.0,29.08,10.0,E,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512619,Source2,1,2022-09-08 10:53:03,2022-09-08 11:52:47,34.580662,-82.716553,,,0.0,Crash on US-76 Clemson Hwy at Welpine Rd.,Clemson Blvd,Pendleton,Anderson,SC,29670,US,US/Eastern,KCEU,2022-09-08 10:54:00,76.0,76.0,67.0,28.97,10.0,ENE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512620,Source3,1,2022-09-08 10:58:38,2022-09-08 11:58:00,34.728489,-79.85154,,,0.0,Crash on Delta Height Rd at Plymouth St.,Delta Height Rd,Wallace,Marlboro,SC,29596-9035,US,US/Eastern,KCQW,2022-09-08 10:55:00,77.0,77.0,78.0,29.63,10.0,VAR,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512621,Source2,1,2022-09-08 11:00:27,2022-09-08 11:59:54,34.975941,-81.942223,,,0.0,Crash on SC-9 Boiling Springs Rd at Milliken Rd.,Boiling Springs Rd,Spartanburg,Spartanburg,SC,29303-2203,US,US/Eastern,KSPA,2022-09-08 10:55:00,75.0,75.0,65.0,29.07,10.0,NE,7.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512622,Source2,3,2022-09-08 06:38:35,2022-09-08 07:08:06,33.385670000000005,-117.583038,,,0.0,#1 lane blocked due to crash on I-5 Southbound after Exit 71 Basilone Rd.,Basilone Rd,Camp Pendleton Marine Corps Base,San Diego,CA,92055,US,US/Pacific,KNFG,2022-09-08 06:52:00,68.0,68.0,87.0,29.77,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-512623,Source2,3,2022-09-08 07:57:23,2022-09-08 09:13:13,33.963778999999995,-118.120308,,,0.9900000095367432,Entry ramp to I-5 Eastbound from Paramount Blvd Southbound lane blocked due to crash.,Paramount Blvd,Downey,Los Angeles,CA,90240,US,US/Pacific,KCQT,2022-09-08 07:47:00,75.0,75.0,76.0,29.67,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512624,Source2,3,2022-09-08 06:52:34,2022-09-08 07:37:14,33.974045000000004,-118.080109,,,0.0,HOV lane blocked due to crash on I-605 Southbound at Exit 14A-13 Slauson Ave.,I-605,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,2022-09-08 06:53:00,76.0,76.0,71.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512625,Source2,2,2022-09-08 10:42:03,2022-09-08 11:11:40,40.697495,-73.518539,,,0.0,Two lanes blocked due to crash on Southern Pkwy Westbound at Exit 27 Wantagh State Parkway.,27N,Wantagh,Nassau,NY,11793,US,US/Eastern,KFRG,2022-09-08 10:53:00,71.0,71.0,59.0,29.84,10.0,NE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512626,Source2,2,2022-09-08 10:47:51,2022-09-08 11:48:40,40.79871,-74.189888,,,0.0,Crash on Garden State Pkwy Southbound near Exit 149 John F Kennedy Dr.,Garden State Pkwy N,Bloomfield,Essex,NJ,07003,US,US/Eastern,KTEB,2022-09-08 10:51:00,71.0,71.0,61.0,29.91,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512628,Source2,1,2022-09-08 06:49:58,2022-09-08 07:26:57,38.52169,-109.496834,,,0.0,Crash on US-191 at Lemon Ln.,S Highway 191,Moab,Grand,UT,84532-3680,US,US/Mountain,KCNY,2022-09-08 06:53:00,64.0,64.0,23.0,25.4,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-512629,Source2,2,2022-09-08 08:01:13,2022-09-08 08:30:22,35.174423,-106.593491,,,0.0,Crash on NM-423 Paseo Del Norte Eastbound at Jefferson St.,Jefferson St NE,Albuquerque,Bernalillo,NM,87113,US,US/Mountain,KABQ,2022-09-08 07:52:00,68.0,68.0,42.0,24.82,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-512630,Source2,2,2022-09-08 08:18:01,2022-09-08 09:02:46,33.014019,-103.801178,,,0.0,Lane blocked due to crash on NM-249 both ways after NM-172.,Aberdeen Rd,Hagerman,Chaves,NM,88232-9739,US,US/Mountain,KROW,2022-09-08 07:51:00,67.0,67.0,66.0,26.38,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512631,Source2,2,2022-09-08 08:50:51,2022-09-08 09:19:43,40.769329,-111.899712,,,0.0,Lane blocked due to crash on US-89 300 Eastbound at South Temple.,W,Salt Lake City,Salt Lake,UT,84101,US,US/Mountain,KSLC,2022-09-08 08:54:00,82.0,82.0,27.0,25.75,10.0,SE,8.0,0.0,Partly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-512632,Source2,1,2022-09-08 08:56:00,2022-09-08 09:57:54,40.837925,-111.915627,,,0.0,Right hand shoulder blocked due to crash on I-15 Southbound at Exit 313 I-215.,I-15,North Salt Lake,Davis,UT,84054,US,US/Mountain,KSLC,2022-09-08 08:54:00,82.0,82.0,27.0,25.75,10.0,SE,8.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-512635,Source2,1,2022-09-08 07:46:01,2022-09-08 08:31:16,41.038101,-111.948921,,,0.0,Right hand shoulder blocked due to crash on I-15 Southbound after I-15 Exit 328 / UT-273 200.,I-15,Kaysville,Davis,UT,84037,US,US/Mountain,KHIF,2022-09-08 07:56:00,71.0,71.0,27.0,25.25,10.0,ESE,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
